value,A123-0,EG4-1,RIL2_1,RIL2_1-8,RIL2_2,RIL2_3,RIL2_4,RIL2_5,RIL2_6,RIL2_7,RIL2_8
NC_029261.1_14196448,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
NC_029261.1_14533007,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
NC_029261.1_14650056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_14790332,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
NC_029261.1_1521969,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_1543420,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
NC_029261.1_15893886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_15895797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_16484185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_16569501,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_17068637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_17106305,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
NC_029261.1_17290334,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
NC_029261.1_17290337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_1730612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_17922886,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_1793054,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_1828572,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_18823102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_18886269,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_18886272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_18971561,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_19697784,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_19875147,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
NC_029261.1_20051106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_2035334,1.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NC_029261.1_2035337,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_2037771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_20681296,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_20709176,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
NC_029261.1_20717706,0.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
NC_029261.1_21010524,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
NC_029261.1_21010527,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_21231548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_21329799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_21359906,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
NC_029261.1_21359909,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_21360125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_21447643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_21805494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_21861157,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_21891950,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_22181553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_22181787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_22182218,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_22645405,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_22646014,0.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
NC_029261.1_22646017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_22695566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_227472,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
NC_029261.1_2306911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_23126473,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
NC_029261.1_23150796,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_23164135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_23276129,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_23340487,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_23366776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_23373492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_23535330,0.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
NC_029261.1_23535333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_23734614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_23734859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_23888836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_23901085,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_23960300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_24139317,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_24234705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_24309353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_24310180,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_24358871,1.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
NC_029261.1_24358874,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_2439924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_24594486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_24594638,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
NC_029261.1_24679451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_24736784,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
NC_029261.1_24736787,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_24738717,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_24906942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_25002505,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
NC_029261.1_25002508,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_25061785,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_25103031,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_25121076,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_25271452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_25548023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_25696736,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_25864117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_25917763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_25941375,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_26019283,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_26030738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_26067398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_26083882,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
NC_029261.1_26083883,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_26084878,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
NC_029261.1_26084881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_26095136,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_26397557,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_26417517,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NC_029261.1_26521347,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_26597722,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_26615023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_26626046,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_26664746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_26750778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_26792258,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_26822475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_26944607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_27025138,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_27249221,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_27249224,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_27371006,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_27453820,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_27476863,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_27565134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_27766372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_27838561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_27840590,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NC_029261.1_27901839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_28104112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_28118769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_28128926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_2855292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_2856375,0.0,1.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
NC_029261.1_2856378,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_28586078,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_28915935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_28915938,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_29032045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_29048878,0.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
NC_029261.1_29051077,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_29405403,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
NC_029261.1_29405406,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_29467373,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_29643902,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_29654806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_29691949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_29694595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_29756945,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NC_029261.1_29801346,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_29874552,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
NC_029261.1_30049592,0.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
NC_029261.1_30114653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_30122819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_30293898,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
NC_029261.1_30293901,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_30296350,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_30450782,0.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
NC_029261.1_30450785,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_30823271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_30826049,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_31011987,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_31117136,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NC_029261.1_31169518,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_3808396,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_3811309,0.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
NC_029261.1_3959137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_4005007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_4050042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_4093155,1.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
NC_029261.1_4197488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_4234882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_4635890,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_4672362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_4729736,0.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
NC_029261.1_4729739,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_5138021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_5175416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_5204011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_5294781,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_5502988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_5541977,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NC_029261.1_5711664,0.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
NC_029261.1_5711667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_5760194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_6018184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_6151041,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
NC_029261.1_6151044,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_6168611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_6356701,0.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
NC_029261.1_6521724,0.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
NC_029261.1_6699496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_6758040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_6848915,0.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
NC_029261.1_6848918,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_7003294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_7043848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_7240933,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029261.1_7240936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_7253875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_7384221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_7516516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_7627506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_7628081,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
NC_029261.1_7628084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_7673229,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_7690781,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
NC_029261.1_7918572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029261.1_8027977,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_8042612,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
NC_029261.1_8042615,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_807578,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_8171527,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_8173157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_8183198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_8187914,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_8279423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_830991,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_8316573,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_8316576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_8318684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_8356630,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029261.1_8356633,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029261.1_844778,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
NC_029261.1_8850088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_8972534,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_9336295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_986513,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
NC_029261.1_986516,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029261.1_986976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029261.1_9978145,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029262.1_10226508,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NC_029262.1_1035228,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC_029262.1_10375096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC_029262.1_11852824,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
NC_029262.1_12440865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NC_029262.1_1246378,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
NC_029262.1_1246394,1.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
NC_029262.1_1246440,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029262.1_13285251,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029262.1_13481674,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
NC_029262.1_13481677,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029262.1_14116854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029262.1_14533139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029262.1_145648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC_029262.1_14813577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029262.1_14975640,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
NC_029262.1_15322485,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029262.1_15400641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029262.1_1552027,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029262.1_1554683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029262.1_15650815,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029262.1_16023231,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC_029262.1_16023234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC_029262.1_16258988,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
NC_029262.1_16346850,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC_029262.1_16612755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
